# Netscape HTTP Cookie File
# http://curl.haxx.se/rfc/cookie_spec.html
# This is a generated file!  Do not edit.

widgets.outbrain.com	FALSE	/nanoWidget/externals/cookie	TRUE	1728815650	thirdparty	yes
.doubleclick.net	TRUE	/ads/preferences	TRUE	1728813976	pm_sess_2500685038	ACi0TChAn9O4cSeU7wGAvenZVZJFi_G3KekwU-W8GMALGc8T50ZJ5CuqsFnFoXl9yd6FTUJQsiRX
.doubleclick.net	TRUE	/ads/preferences	TRUE	1728813979	pm_sess_3267287791	ACi0TCjph69shF2Et7974AQmHVmgYsVubdEe5t7Br6PJIIwAodvRH7wdW_SHAUWajxRSSZavUyA7
.pinterest.com	TRUE	/adchoices	TRUE	1763372214	daa	1
adssettings.google.com	FALSE	/ext/nai/	TRUE	0	aboutads_sess-27157049	ACi0TChAn9O4cSeU7wGAvenZVZJFi_G3KekwU-W8GMALGc8T50ZJ5CuqsFnFoXl9yd6FTUJQsiRX
adssettings.google.ca	FALSE	/ext/nai/	TRUE	0	aboutads_sess-27157049	ACi0TChAn9O4cSeU7wGAvenZVZJFi_G3KekwU-W8GMALGc8T50ZJ5CuqsFnFoXl9yd6FTUJQsiRX
adssettings.google.com	FALSE	/ext/nai/	TRUE	0	aboutads_sess-17418738	ACi0TCjph69shF2Et7974AQmHVmgYsVubdEe5t7Br6PJIIwAodvRH7wdW_SHAUWajxRSSZavUyA7
adssettings.google.ca	FALSE	/ext/nai/	TRUE	0	aboutads_sess-17418738	ACi0TCjph69shF2Et7974AQmHVmgYsVubdEe5t7Br6PJIIwAodvRH7wdW_SHAUWajxRSSZavUyA7
adssettings.google.com	FALSE	/ext/nai/	TRUE	0	aboutads_sess-370883894	ACi0TChAn9O4cSeU7wGAvenZVZJFi_G3KekwU-W8GMALGc8T50ZJ5CuqsFnFoXl9yd6FTUJQsiRX
adssettings.google.com	FALSE	/ext/nai/	TRUE	0	aboutads_sess-431812444	ACi0TCjph69shF2Et7974AQmHVmgYsVubdEe5t7Br6PJIIwAodvRH7wdW_SHAUWajxRSSZavUyA7
adssettings.google.ca	FALSE	/ext/nai/	TRUE	0	aboutads_sess-370883894	ACi0TChAn9O4cSeU7wGAvenZVZJFi_G3KekwU-W8GMALGc8T50ZJ5CuqsFnFoXl9yd6FTUJQsiRX
adssettings.google.ca	FALSE	/ext/nai/	TRUE	0	aboutads_sess-431812444	ACi0TCjph69shF2Et7974AQmHVmgYsVubdEe5t7Br6PJIIwAodvRH7wdW_SHAUWajxRSSZavUyA7
.ccgateway.net	TRUE	/privacy	TRUE	1760348212	ccoptout	1
optout.crwdcntrl.net	FALSE	/optout	TRUE	0	naiToken	1509210157
ad-cdn.technoratimedia.com	FALSE	/html	TRUE	1730021673	tads_tbla_bidi	1728812073141
.3lift.com	TRUE	/sync	TRUE	1736588073	sync	CgoIgAIQutbpqagyCgoIgQIQpI_qqagyCgoIggIQ_YHrqagyCgoIhwIQutbpqagyCgkISRCkj-qpqDIKCQgLEKSP6qmoMgoKCIsCEP2B66moMgoKCIwCELrW6amoMgoKCM4BEKSP6qmoMgoKCI4BEKSP6qmoMgoJCA4Q_YHrqagyCgoIkAIQ_YHrqagyCgoIkQIQqK3qqagyCgoIkgIQqK3qqagyCgoIkwIQ_YHrqagyCgoIlAIQpI_qqagyCgoI1gEQ_YHrqagyCgkIGxC61umpqDIKCgidAhCoreqpqDIKCgjeARCkj-qpqDIKCQhfELrW6amoMgoJCB8QqK3qqagyCgoIoQEQutbpqagyCgoI4gEQutbpqagyCgoI4wEQ_YHrqagyCgoI5gEQutbpqagyCgoI5wEQpI_qqagyCgoIrAIQutbpqagyCgoIrQIQpI_qqagyCgoIswIQ_YHrqagyCgoItAIQqK3qqagyCgoItQIQ_YHrqagyCgoItwIQqK3qqagyCgkIORCkj-qpqDIKCQg6ELrW6amoMgoKCLsCEKit6qmoMgoKCPsBEKit6qmoMgoKCL0CEKit6qmoMgoKCP8BEKit6qmoMgoJCD8Q_YHrqagy
.smartadserver.com	TRUE	/api	TRUE	1763026395	pid	5737040417822940712
e.chicoryapp.com	FALSE	/api	TRUE	1763372210	chicory-opt-out	1
.ipromote.com	TRUE	/ad	TRUE	1728815801	edaa	69866584
.ipromote.com	TRUE	/ad	TRUE	1763372212	optout	1
.liadm.com	TRUE	/j	TRUE	1763372240	lidid	7fce7281-2315-4e5f-8ff5-39d9a7a41c6e
i.liadm.com	FALSE	/s	TRUE	1731404173	_li_ss	Cp0BCgYI-QEQjRkKBgj3ARCNGQoFCAoQjRkKBgjdARCNGQoFCAYQjRkKBgilARCNGQoFCAkQjRkKBgjhARCNGQoGCIEBEI0ZCgUIDBCXGQoGCPUBEI0ZCgYIogEQjRkKCQj_____BxCXGQoFCAsQjRkKBgjjARCNGQoGCKQBEI0ZCgYIswEQjRkKBgjSARCNGQoFCH4QjRkKBgiIARCNGQ
.nypost.com	TRUE	/	TRUE	1763372045	blaize_session	c540580f-4fe4-43b6-9973-ed172a58643b
nypost.com	FALSE	/	FALSE	1760348238	usprivacy	1---
.nypost.com	TRUE	/	FALSE	0	_li_dcdm_c	.nypost.com
.nypost.com	TRUE	/	FALSE	1763372241	_lc2_fpi	37577191df7a--01ja2kmmrxmskn4y39r7kjw7a9
.nypost.com	TRUE	/	FALSE	1763372045	_lc2_fpi_meta	%7B%22w%22%3A1728812045085%7D
.nypost.com	TRUE	/	FALSE	1760348045	_pubcid	e75fc4ca-c277-4887-96e8-307219bcb7e7
.nypost.com	TRUE	/	FALSE	1760348045	_pubcid_cst	VyxHLMwsHQ%3D%3D
nypost.com	FALSE	/	FALSE	1728815645	_lr_retry_request	true
nypost.com	FALSE	/	FALSE	1731404045	_lr_env_src_ats	false
nypost.com	FALSE	/	FALSE	1733996045	pbjs-unifiedid	%7B%22TDID%22%3A%229d9f660b-c40d-4019-8478-86d609ece9d5%22%2C%22TDID_LOOKUP%22%3A%22FALSE%22%2C%22TDID_CREATED_AT%22%3A%222024-10-13T09%3A34%3A05%22%7D
nypost.com	FALSE	/	FALSE	1733996045	pbjs-unifiedid_cst	VyxHLMwsHQ%3D%3D
.nypost.com	TRUE	/	TRUE	1728814038	_nyp_ses.64db	*
.nypost.com	TRUE	/	TRUE	1760348046	_ncg_domain_id_	6f62c59b-2919-4cfe-ad22-c0325e246243.1.1728812045.1760348045
nypost.com	FALSE	/	FALSE	1762508239	_scor_uid	e1a835f8caa14e91a768dd8ad03732d6
.liadm.com	TRUE	/	TRUE	1763372173	lidid	7fce7281-2315-4e5f-8ff5-39d9a7a41c6e
.newscgp.com	TRUE	/	TRUE	1760348045	_ncg_g_id_	2272e8b0-cfb9-4a81-9b68-822029e20a01.3.1728812046.1760348045
.nypost.com	TRUE	/	FALSE	1744364239	pushly.user_puuid	KQAla3vwJ1ZQ72z2P1x5WqmImLdDgIy1
.scorecardresearch.com	TRUE	/	TRUE	1762508240	UID	1C20190766e1aa755347a991728812046
.nypost.com	TRUE	/	TRUE	1744537039	permutive-id	0520e350-9456-4248-88db-dab9bce32fb6
.nypost.com	TRUE	/	TRUE	1760348239	_nyp_sp_id_	3ed44341-030c-4563-940b-6e41425af624
.nypost.com	TRUE	/	TRUE	1728814039	_ncg_sp_ses.64db	*
.nypost.com	TRUE	/	FALSE	1763372239	_ncg_id_	6f62c59b-2919-4cfe-ad22-c0325e246243
.nypost.com	TRUE	/	TRUE	1760348046	_ncg_g_id_	2272e8b0-cfb9-4a81-9b68-822029e20a01.3.1728812046.1760348045
nypost.com	FALSE	/	FALSE	1728814039	lux_uid	172881204667940247
silo49.p7cloud.net	FALSE	/	TRUE	1728812479	_t	777
silo49.p7cloud.net	FALSE	/	TRUE	1736588239	arcid	65905a0a-086f-45ff-9e9b-182deefaafe1
.rubiconproject.com	TRUE	/	TRUE	1760348110	khaos	M27E20IF-1O-B8FC
.0cf17917-395b-4f25-91cc-db3bdd6044b0.prmutv.co	TRUE	/	TRUE	1736760847	pxid	242d2747-7d0d-48c4-9823-c1fc8b9eccfe
.nypost.com	TRUE	/	TRUE	1763372047	_autid	670b940e48714017135bb0c7
.spot.im	TRUE	/	TRUE	1760348047	device_uuid	a89e24f9-da63-4768-86ec-afbc902d54c9
.newscgp.com	TRUE	/	TRUE	1760348049	sp	9e304cc3-40ec-4622-834c-1a6ababe5d8c
.the-ozone-project.com	TRUE	/	TRUE	1728813847	__cf_bm	6paMV7__BCtGLD9vDtELI2elYJVVg4.K_Xj_1E7m8vU-1728812047-1.0.1.1-tUPGVEmV0tP8jyS21gPx4RSYOdwrDvTv5fT6oNXDdSiI07OvzJP2nG9rMpDgW0amG_04NixbWoRZggwoXuNM1Q
t.nypost.com	FALSE	/	TRUE	0	c057Page_default_c057	0_2_0
nypost.com	FALSE	/	FALSE	1728814040	aspan_s	fe25ldh2qorkccsu2f1l7m
.amazon-adsystem.com	TRUE	/	TRUE	1751362640	ad-id	A__6vIg1hkbjswaC1ifqLqk
.nypost.com	TRUE	/	FALSE	1728814039	_parsely_session	{%22sid%22:1%2C%22surl%22:%22https://nypost.com/%22%2C%22sref%22:%22%22%2C%22sts%22:1728812048564%2C%22slts%22:0}
.nypost.com	TRUE	/	FALSE	1762976239	_parsely_visitor	{%22id%22:%22pid=36e37ed1-0dab-4b77-8f3f-e75e69a4fc67%22%2C%22session_count%22:1%2C%22last_session_ts%22:1728812048564}
.nypost.com	TRUE	/	TRUE	1762508048	__gads	ID=c326135371b23b61:T=1728812048:RT=1728812048:S=ALNI_MaJBMbXQ9mBz-mDVqhjO7TXgyzARg
.nypost.com	TRUE	/	TRUE	1762508048	__gpi	UID=00000f3d22422cd5:T=1728812048:RT=1728812048:S=ALNI_MZKMtorb19MvWnpV6rUrqLTMvTp0w
.nypost.com	TRUE	/	TRUE	1744364048	__eoi	ID=24b6892eed7265b7:T=1728812048:RT=1728812048:S=AA-AfjbGaPSv8nhb4kN-1kVo6K2a
silo49.p7cloud.net	FALSE	/	TRUE	1730021648	tapad	1728812048976
.yahoo.com	TRUE	/	TRUE	1760369778	A3	d=AQABBBGUC2cCEAsUkEosjax-r5FTHA3s2IUFEgEBAQHlDGcVZyXaxyMA_eMAAA&S=AQAAAi0XTMDCRdPWBZ8F7xIfBXs
.openx.net	TRUE	/	TRUE	1760348050	i	0bd3ccc6-1940-46c7-b021-5cd4dd1030c2|1728812049
.bidswitch.net	TRUE	/	TRUE	1760348051	tuuid	99271c84-665d-4912-aac6-9421b76908cb
.bidswitch.net	TRUE	/	TRUE	1760348050	c	1728812050
.bidswitch.net	TRUE	/	TRUE	1760348051	tuuid_lu	1728812050
.im-apps.net	TRUE	/	TRUE	1763372051	imid_secure	eq7fhgcnTCurouAzoCxF9Q
.im-apps.net	TRUE	/	TRUE	1763372051	imid_created_secure	1728812050
nypost.com	FALSE	/	FALSE	1728898450	_lr_sampling_rate	100
.creative-serving.com	TRUE	/	TRUE	1759916051	tuuid	0d045f2d-7531-43e8-a059-f9fea9e93c07
.creative-serving.com	TRUE	/	TRUE	1759916051	c	1728812051
.creative-serving.com	TRUE	/	TRUE	1759916051	tuuid_lu	1728812051
nypost.com	FALSE	/	FALSE	1762508051	cto_bundle	LvtynV80JTJCNkUzMlRtYUpGSVRyTm1TaWNpRklpN2w4MHUxYWcycnA1RG8yMjZVcFZWQVpIVkx1VGs3MUdRMWdmQmklMkJIbUNzUDBxb1VRbGhNb3VKJTJCMGVocDRwM0ZMN3lTRUtJRGFJS29abER2N2N2Q2dmQlBjJTJCUndtTlZNdG4wc3hDMTd1d3JNZ1JnbkxobG05UVdDRkN2Q1N2ZyUzRCUzRA
.adfarm1.adition.com	TRUE	/	TRUE	1736588052	UserID1	7425191224276679019
.creativecdn.com	TRUE	/	TRUE	1760348053	g	ux7GtzTgvlDOjuQD46tq_1728812052424
.eyeota.net	TRUE	/	TRUE	1728812653	SERVERID	22423~DM
.dpm.demdex.net	TRUE	/	TRUE	1744364172	dpm	39389922778419228782704302639953985991
.bing.com	TRUE	/	TRUE	1762508053	MUID	383B6A03D03D6BAD36DA7F14D1176AE1
.c.bing.com	TRUE	/	TRUE	1729416853	MR	0
.nypost.com	TRUE	/	FALSE	1744364239	_pnlspid	34971
.zemanta.com	TRUE	/	TRUE	1760348055	obuid	zDMYMX1Hf-k_BMbDKYTTiIx9JJYeGFDf5rblQe_e4jrxmT9DkXociR84OroGnLVg
.pxl.iqm.com	TRUE	/	TRUE	1731404055	mnet	MTczMDAyMTY1NDQ1Mg==
.pxl.iqm.com	TRUE	/	TRUE	1731404055	roqad	MTczMDAyMTY1NDQ1Mg==
.pxl.iqm.com	TRUE	/	TRUE	1731404055	liveramp	MTczMDAyMTY1NDQ1Mg==
.pxl.iqm.com	TRUE	/	TRUE	1731404055	semcasting	MTczMDAyMTY1NDQ1Mg==
.adentifi.com	TRUE	/	TRUE	1763372055	adtheorent[cuid]	cuid_4f77ebf0-8946-11ef-8902-12a907f1fdf9
.360yield.com	TRUE	/	TRUE	1736588055	tuuid	a7b6f11d-b33e-4d02-a56b-cc7f0da2ce49
.360yield.com	TRUE	/	TRUE	1736588055	tuuid_lu	1728812054
.the-ozone-project.com	TRUE	/	TRUE	1736588055	ozone_uid	2nNSUL7ANuwVAqvf1bKjUXUVoJS
.zemanta.com	TRUE	/	TRUE	1760348109	zuid	6AnsLIEChTUN5qZxGkAC
.pxl.iqm.com	TRUE	/	TRUE	1731404055	indexch	MTczMDAyMTY1NDczMg==
.mathtag.com	TRUE	/	TRUE	1762767255	uuid	021d670b-9416-4300-ae21-b1e079b1292c
.pxl.iqm.com	TRUE	/	TRUE	1731404055	adx	MTczMDAyMTY1NDg2OA==
.nypost.com	TRUE	/	FALSE	1744364239	_pnss	blocked
.bfmio.com	TRUE	/	TRUE	1760348056	__191_cid	aa4fffa7-5766-4341-80a0-547c0f25735e
.bfmio.com	TRUE	/	TRUE	1760348056	__io_cid	f9b7943b6db07b3cee7ba7af7487b98145dca71d
.rqtrk.eu	TRUE	/	TRUE	1729416856	browser_id	1:64c8cbce-1cbe-4bf0-a533-c2149b0b1ce1
.bttrack.com	TRUE	/	TRUE	1736588110	GLOBALID	2uKlc8-sIBd987FnJwO8m5z4AgkApyp_dHQ4HXa0IEN2vz9qCPLH1YS15mKv5fFSIWr2ALpJWpQC4TM1
.mediago.io	TRUE	/	TRUE	1760348057	__mguid_	09993ab896a8f43126xxh200m27e2886
.pxl.iqm.com	TRUE	/	TRUE	1731404057	outbrain	MTczMDAyMTY1Njk0MQ==
.doubleclick.net	TRUE	/	TRUE	1731404236	ar_debug	1
.smartadserver.com	TRUE	/	TRUE	1763026458	pid	4372270841046834895
.smartadserver.com	TRUE	/	TRUE	1763026458	TestIfCookieP	ok
.tremorhub.com	TRUE	/	TRUE	1760368958	tvid	b26b84a87eb44711a0237e0b0d0c7db7
.tremorhub.com	TRUE	/	TRUE	1763372061	tv_UIIQ	aa4fffa7-5766-4341-80a0-547c0f25735e
.aniview.com	TRUE	/	TRUE	1729676059	1_C_212	aa4fffa7-5766-4341-80a0-547c0f25735e
sync.aniview.com	FALSE	/	TRUE	1729676059	1_C_212	aa4fffa7-5766-4341-80a0-547c0f25735e
.bidr.io	TRUE	/	TRUE	1762925659	bitoIsSecure	ok
.w55c.net	TRUE	/	TRUE	1731404060	matchcasale	5
.everesttech.net	TRUE	/	TRUE	1760348209	everest_g_v2	g_surferid~ZwuUGwAIrn8bVAA3
.w55c.net	TRUE	/	TRUE	1763026478	wfivefivec	UcIllEQs1SZUZt5
.w55c.net	TRUE	/	TRUE	1731404060	matchtriplelift	5
sync.srv.stackadapt.com	FALSE	/	TRUE	1760348060	sa-user-id	s%3A0-748c390e-0341-58e9-412c-5d3206b134dc.sDBAigD7lx71LebhgQ5VU1gv3TypAq2q0VZmQnOBjK0
